Fecha_Deteccion,Contrato_Sospechoso,Organismo,Indicador_Riesgo,Evidencia_Legal_BOE,Teoria_Aplicada,link
2026-06-15,Adjudicació de l'autortizació d'ocupació de domini públic per l'explotació per tercers d'instal·lacions temporals a diverses platges del terme des Mercadal (3 lots).,Id licitación: E72/457/2026; Órgano de Contratación: Alcaldía del Ayuntamiento de Es Mercadal; Impor,Discrecionalidad detectada,BOE no disponible en este ciclo,Transferencia de ingresos vía legalidad,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=1VmQsPoGVHm2gkLQ8TeYKA%3D%3D
2026-06-15,Actuaciones de Obra Civil ordinarias y/o de urgencia que se necesiten en la ETAP Contraparada y sondeos,Id licitación: 2025/000739 CD 123-2022 L2 08; Órgano de Contratación: Gerencia de la Empresa Municip,Discrecionalidad detectada,BOE no disponible en este ciclo,Transferencia de ingresos vía legalidad,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=JxpEkzsPEc7jHF5qKI4aaw%3D%3D
