id_contrato,titulo,organismo,fecha,link,tipo_procedimiento,importe_eur,adjudicacion_directa,fuente,id_expediente
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9249978,Contrato administrativo de obras para el remozamiento de los servicios sanitarios del claustro suroriente para su adaptación a la normativa de accesibilidad en el Centro de Formación de la Cooperación Española de la Antigua Guatemala de la Agencia Española de Cooperación Internacional para el Desarrollo,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-07,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=p%2FipH2hJtQ%2BiEJrVRqloyA%3D%3D,No especificado,5300009.0,False,PLACE/ZIP-historico,2021/CTR/0900476
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9238931,Contrato administrativo de servicios de mantenimiento básico de las instalaciones y otros servicios auxiliares en el Centro de Formación en Santa Cruz de la Sierra (Bolivia) de la Agencia Española de Cooperación Internacional para el Desarrollo,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-04,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=8gs1XeHBMWNvYnTkQN0%2FZA%3D%3D,No especificado,976791.0,False,PLACE/ZIP-historico,2021/CTR/0900266
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9257747,para actuaciones de apoyo a la República Libanesa para fortalecer su respuesta contra la COVID-19. (2 lotes),Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-08,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=WSqmSsXDhcOmq21uxhbaVQ%3D%3D,No especificado,9915546.0,False,PLACE/ZIP-historico,2021/EME/0205 Líbano
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272800,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para la Oficina Técnica de Cooperación en Jordania de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=yVq2KcdW7RESugstABGr5A%3D%3D,No especificado,9017298.0,False,PLACE/ZIP-historico,2021/CTR/0900721
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272830,"Contrato administrativo de servicios de apoyo al área administrativa, contable y de proyectos en la Oficina Técnica de Cooperación en Paraguay de la Agencia Española de Cooperación Internacional para el Desarrollo.",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=IelL7glVgRCXQV0WE7lYPw%3D%3D,No especificado,2749009.0,False,PLACE/ZIP-historico,2021/CTR/0900261
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272840,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para el Centro Cultural en Montevideo de la Agencia Española de Cooperación Internacional para el Desarrollo,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=USdQJl%2FDeoh7h85%2Fpmmsfw%3D%3D,No especificado,4364601.0,False,PLACE/ZIP-historico,2021/CTR/0900511
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272925,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para la unidad de gestión de Cooperación Delegada de la Oficina Técnica de Cooperación en Haití de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=on%2Fd%2BRbGkKXnSoTX3z%2F7wA%3D%3D,No especificado,5124985.0,False,PLACE/ZIP-historico,2021/CTR/0900484
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272960,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para la Oficina Técnica de Cooperación en El Salvador de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=WGmjEBKXxtOmq21uxhbaVQ%3D%3D,No especificado,4492372.0,False,PLACE/ZIP-historico,2021/CTR/0900489
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272964,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para el Centro Cultural de España en El Salvador de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=J4DxPIUVKsuiEJrVRqloyA%3D%3D,No especificado,4414261.0,False,PLACE/ZIP-historico,2021/CTR/0900720
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272981,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para el Centro Cultural de España en Lima-Perú de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=%2BN0Jf7ldz%2FznSoTX3z%2F7wA%3D%3D,No especificado,3994937.0,False,PLACE/ZIP-historico,2021/CTR/0900733
